ORF	IniProb	rand_mRNA
YJL201W	0.000754926626129405	7
YJL203W	0.00204866254396429	1
YJL204C	0.000887304189530891	1
YJL205C	0.0016162074007149	6
YJL206C	0.000381049819237246	2
YJL207C	0.000368135258285269	4
YJL208C	0.000992920637355163	3
YJL209W	0.0002408988910354	2
YJL210W	0.000357123584982826	2
YJL212C	0.000832595365457508	9
YJL217W	0.00165490443773835	27
YJL218W	0.0016351261760201	4
YJR001W	0.000757348903455071	5
YJR002W	0.000980942839096892	11
YJR003C	0.000795421908407579	1
YJR005CA	0.00451483977683612	1
YJR005W	0.00063085287812796	7
YJR006W	0.000845120993571687	2
YJR007W	0.00279752995208306	30
YJR008W	0.000660426774884189	1
YJR010CA	0.00211909432922731	5
YJR010W	0.00156964678575289	2
YJR011C	0.000790332587841378	3
YJR012C	0.000729486488526347	1
YJR013W	0.000805240481653257	9
YJR014W	0.00294009857983691	15
YJR015W	0.00125944929455219	4
YJR016C	0.00138447689023306	44
YJR017C	0.0011061623657016	10
YJR019C	0.000974304646883754	1
YJR021C	0.000466966945792709	4
YJR022W	0.00184274892919059	4
YJR024C	0.000897478322341473	13
YJR025C	0.00212093245125182	12
YJR030C	0.00043471273742875	6
YJR031C	0.000420983664330764	5
YJR032W	0.00159532018084183	5
YJR033C	0.00049737927342513	3
YJR034W	0.00168459369208513	3
YJR035W	0.000477310416745606	2
YJR036C	0.000277959129304978	1
YJR039W	0.00027576289712437	1
YJR040W	0.000717181183113524	2
YJR041C	0.000718523809597595	4
YJR042W	0.000818698450107272	5
YJR043C	0.00111280717517411	3
YJR044C	0.00170810243185892	7
YJR045C	0.00318546743103822	74
YJR046W	0.000352674264235207	10
YJR048W	0.00434302414951698	7
YJR049C	0.000811530646693037	6
YJR050W	0.00116273126222062	2
YJR051W	0.0011329402701199	6
YJR052W	0.000683557964796071	3
YJR053W	0.000787193619171495	2
YJR054W	0.000324984228522387	3
YJR055W	0.0020108785432083	2
YJR056C	0.00106049344851912	2
YJR057W	0.00121257589903261	2
YJR058C	0.000752626082419376	4
YJR059W	0.000677982370450586	4
YJR060W	0.00216194169333103	4
YJR061W	0.000301653802308455	1
YJR062C	0.000810990990416808	2
YJR063W	0.00180813101556937	6
YJR064W	0.00134665123182915	28
YJR065C	0.00132886859446657	16
YJR066W	0.000303458113161822	2
YJR067C	0.00234470383873465	2
YJR068W	0.00118156154362611	6
YJR069C	0.00321471863190772	14
YJR070C	0.00305622783797364	14
YJR072C	0.0015427437705571	11
YJR073C	0.00134678488638596	4
YJR074W	0.00131766101777118	3
YJR075W	0.00110308186821259	8
YJR076C	0.00162833688684557	9
YJR077C	0.00204349740455958	14
YJR078W	0.00133661346263329	2
YJR080C	0.000936697505979172	4
YJR082C	0.00110617442725649	4
YJR083C	0.00129526879013224	2
YJR084W	0.000745516596778745	2
YJR085C	0.00246805580222778	10
YJR086W	0.00131129318585049	10
YJR088C	0.00173079160576429	12
YJR089W	0.000422423434548829	2
YJR090C	0.000362244690962238	3
YJR091C	0.000509546106473208	6
YJR092W	0.000791653995503028	6
YJR093C	0.00151499344256499	2
YJR094C	0.00145736887664021	1
YJR094WA	0.00306749211533858	208
YJR096W	0.0011653443376398	3
YJR097W	0.00162603998328328	2
YJR098C	0.000935518409132024	1
YJR099W	0.00138721813166807	3
YJR100C	0.000701276592828272	3
YJR101W	0.000987868328143608	6
YJR102C	0.00140365493303781	2
YJR103W	0.00111630391213948	5
YJR104C	0.00336977218500115	109
YJR105W	0.00258498706822845	40
YJR106W	0.000378513177318556	2
YJR109C	0.00150914580291761	6
YJR110W	0.000479244815962857	3
YJR111C	0.00136807052812117	2
YJR112W	0.00078269757482668	4
YJR112WA	0.000779995027565612	1
YJR113C	0.000769130984010041	4
YJR116W	0.000897629889427712	3
YJR117W	0.00129483398303786	14
YJR118C	0.00172031893903479	7
YJR119C	0.000609879112075117	1
YJR120W	0.000134229562926567	5
YJR121W	0.00155409518006663	44
YJR122W	0.000647152329068166	3
YJR123W	0.0043583358913579	417
YJR124C	0.00101377979124618	7
YJR125C	0.00221379281269686	4
YJR126C	0.000483855844585743	2
YJR127C	0.000263390741001836	5
YJR129C	0.000785685329264568	2
YJR130C	0.00056121997198497	2
YJR131W	0.00113867561393912	6
YJR132W	0.000700472277493477	6
YJR133W	0.0020863743908807	7
YJR135C	0.000598149839039773	1
YJR135WA	0.00192403138088116	10
YJR136C	0.000520459335848077	2
YJR137C	0.000725395052148902	8
YJR138W	0.000408863343991455	3
YJR139C	0.0026161407025171	56
YJR140C	0.000421478931113081	4
YJR141W	0.000379769798129484	2
YJR142W	0.00162264913980474	4
YJR143C	0.00080835716325277	17
YJR144W	0.00125109153020778	8
YJR147W	0.000181490704383733	6
YJR148W	0.00161622861357299	41
YJR150C	0.0029092952372356	1
YKL001C	0.00161453957943004	5
YKL002W	0.00114753661918762	6
YKL003C	0.00133097573646281	9
YKL004W	0.000535108596788836	10
YKL005C	0.00066543461093812	5
YKL006CA	0.00130454130320099	3
YKL007W	0.00155067171200947	10
YKL008C	0.00129995041135093	10
YKL009W	0.00286042171152971	14
YKL010C	0.000733280843533394	7
YKL011C	0.000593842544210515	3
YKL012W	0.000556743258274838	2
YKL013C	0.00153553298807275	14
YKL014C	0.000498890632675146	7
YKL015W	0.000235898904597163	3
YKL016C	0.00213504374265334	14
YKL017C	0.000788186067675647	1
YKL018CA	0.00359242464386617	2
YKL018W	0.00114054172303865	6
YKL019W	0.000716178445786715	5
YKL020C	0.000676557773065607	2
YKL021C	0.00175437730552732	4
YKL022C	0.000664744666479944	3
YKL023W	0.00122632231735075	8
YKL024C	0.00167949291951102	20
YKL025C	0.000904646167627002	2
YKL027W	0.00107675918323104	2
YKL028W	0.00083833775196828	5
YKL029C	0.00141613083750973	11
YKL032C	0.00144978434005175	4
YKL033W	0.000402556080774289	4
YKL033WA	0.00102450929084832	14
YKL034W	0.000781909805388329	1
YKL035W	0.00245261057725045	27
YKL038W	0.000272980837679325	3
YKL039W	0.00115331268789219	10
YKL040C	0.00180454095044938	5
YKL041W	0.00412107465817448	2
YKL042W	0.00147355933038809	1
YKL043W	0.000529891870133735	6
YKL045W	0.00123995346170348	4
YKL046C	0.00181727838728896	10
YKL047W	0.000902667772263447	1
YKL048C	0.000334239661425338	1
YKL049C	0.00176820630269773	3
YKL051W	0.00107088944200475	3
YKL052C	0.000763613559846586	1
YKL053CA	0.00186808795856529	6
YKL054C	0.00262543499091743	26
YKL055C	0.000861629753005285	1
YKL056C	0.00337096075673207	290
YKL057C	0.000639805632668456	4
YKL058W	0.00103158208467645	7
YKL059C	0.00109932568864354	3
YKL060C	0.00370348241960175	942
YKL061W	0.0014895376813347	5
YKL062W	0.00124624535348678	2
YKL063C	0.00223722437085292	9
YKL064W	0.000500678930811723	2
YKL065C	0.00130860141890383	10
YKL067W	0.002908361415483	17
YKL068W	0.000705695296093882	3
YKL068WA	0.00184843296074276	6
YKL069W	0.00153479173410328	12
YKL072W	0.000521318379552526	3
YKL073W	0.00100330861667918	8
YKL074C	0.00106905575001874	2
YKL075C	0.000979551610895784	1
YKL077W	0.00166241756234335	15
YKL078W	0.000751782620633935	1
YKL079W	0.000694706836526844	6
YKL080W	0.001209296981431	26
YKL081W	0.00259461973185498	120
YKL082C	0.00225731709808927	1
YKL084W	0.00134861374421257	6
YKL085W	0.00253398113493677	8
YKL086W	0.00175761220125925	1
YKL087C	0.00212561084218316	2
YKL088W	0.00146067867839004	2
YKL089W	0.00105622639518662	2
YKL091C	0.00124863938591145	3
YKL092C	0.000457719776543148	1
YKL094W	0.00104729824279778	7
YKL095W	0.00169381295153796	1
YKL096W	0.0030047103685653	16
YKL096WA	0.00633018393510134	147
YKL098W	0.000459492096574674	1
YKL099C	0.00168223723953806	6
YKL100C	0.000830710485066468	8
YKL101W	0.000464928539192135	5
YKL103C	0.00170837551642511	7
YKL104C	0.00155704088182928	10
YKL105C	0.000723242099360038	2
YKL106W	0.000588979806599314	3
YKL108W	0.000783100944285962	2
YKL109W	0.000797783546170827	1
YKL110C	0.0010108196416466	1
YKL112W	0.00122742030871703	4
YKL113C	0.0011021280476228	8
YKL114C	0.00141269130301203	2
YKL116C	0.000626040474548308	3
YKL117W	0.0052216861546757	25
YKL119C	0.00124074639278375	8
YKL120W	0.00168614175059041	12
YKL121W	0.000444411562209796	2
YKL122C	0.0018242079219747	10
YKL124W	0.000771004316041411	2
YKL125W	0.000856495297152082	4
YKL126W	0.00104418367573155	7
YKL127W	0.00179293338718183	14
YKL128C	0.000958292738296261	13
YKL129C	0.000802601815642272	4
YKL130C	0.00149587003293981	4
YKL133C	0.000217531210612339	3
YKL134C	0.000654233432106211	2
YKL135C	0.00079370035312378	4
YKL137W	0.00187505201899365	6
YKL138C	0.00166037255581023	8
YKL138CA	0.00157609944287801	4
YKL140W	0.00102390377910896	3
YKL141W	0.00166260646657109	8
YKL142W	0.0022522898809537	13
YKL143W	0.00165096176061183	6
YKL144C	0.00167062950400213	2
YKL145W	0.00181671481627441	23
YKL146W	0.000744012940238205	5
YKL148C	0.00142043666314009	2
YKL149C	0.000874331914744516	2
YKL150W	0.00210183118891261	6
YKL151C	0.00151173624912325	5
YKL152C	0.00394144535980501	725
YKL154W	0.00121918299972001	5
YKL155C	0.000609369752959479	1
YKL156W	0.00378676790856443	73
YKL157W	0.00153313402802884	10
YKL159C	0.00125733819330065	3
YKL160W	0.00107680113636202	16
YKL162C	0.000860763303370404	3
YKL165C	0.000937297993543233	5
YKL166C	0.00125779675686664	8
YKL167C	0.00167161165219961	3
YKL168C	0.000575205551233104	2
YKL170W	0.00169999299589983	1
YKL171W	0.000262610498628871	3
YKL172W	0.002660427054707	9
YKL173W	0.000690350445332066	4
YKL174C	0.000722880640139178	4
YKL175W	0.000785764583903382	4
YKL176C	0.000128608114756045	5
YKL178C	0.000633117381997603	2
YKL179C	0.000720245699137662	7
YKL180W	0.00439919174929616	208
YKL181W	0.00134147615288971	21
YKL182W	0.00121738760383191	54
YKL183W	0.0010305850020472	3
YKL184W	0.00126234536203093	7
YKL185W	0.000841843016635305	6
YKL186C	0.00142918546185374	5
YKL189W	0.00122862827547381	4
YKL190W	0.0015872536249012	18
YKL191W	0.00056852447706598	12
YKL192C	0.00322420207875818	17
YKL193C	0.00162643991339866	2
YKL194C	0.000648146079465081	3
YKL195W	0.00118864924286047	5
YKL196C	0.00180990950182535	20
YKL197C	0.000482336929852066	1
YKL198C	0.000417495961129876	3
YKL201C	0.000367233293681537	2
YKL203C	0.000300719601638624	2
YKL204W	0.00160914948132975	2
YKL205W	0.000585370222875561	8
YKL206C	0.000977003386097382	5
YKL207W	0.000978472714628983	20
YKL208W	0.000927312812609973	1
YKL209C	0.000606825021229734	10
YKL210W	0.00160803079160908	32
YKL211C	0.00140253434541001	6
YKL212W	0.00145373515820517	12
YKL213C	0.000956020074033862	3
YKL214C	0.00163431104985666	4
YKL215C	0.00103991895065963	8
YKL216W	0.00230235075201377	30
YKL218C	0.000935843413367417	6
YKL219W	0.000585314780729411	1
YKL222C	0.000108872132445628	2
YKR001C	0.00177361176274412	18
YKR002W	0.00111552758913367	5
YKR003W	0.000759807770134901	10
YKR004C	0.000443871962051439	1
YKR006C	0.00144790055478666	5
YKR007W	0.000815213799186926	6
YKR008W	0.00133286583728073	3
YKR009C	0.000499081277487386	2
YKR010C	0.000534577507641388	3
YKR011C	0.00227034254922992	3
YKR013W	0.00280238325860822	9
YKR014C	0.00330009517796844	17
YKR016W	0.00094992586184026	4
YKR017C	0.000620104784371309	2
YKR018C	0.000910400306075889	6
YKR019C	0.000572710824573301	4
YKR020W	0.00229831083223977	1
YKR021W	0.000532405388448921	3
YKR022C	0.000470321815844992	5
YKR023W	0.00144829623566052	1
YKR024C	0.00126118925209338	2
YKR025W	0.00203019793248603	4
YKR026C	0.00137085277753123	8
YKR027W	0.000513360239382901	5
YKR028W	0.000459260085693363	4
YKR029C	0.00104283975930375	3
YKR030W	0.00107877619018741	5
YKR031C	0.000420553896515807	5
YKR035WA	0.00207752280268768	6
YKR036C	0.000363611602019605	5
YKR037C	0.000985029735751343	2
YKR038C	0.000684860372509538	7
YKR039W	0.00111717838683401	2
YKR041W	0.000548684094344159	1
YKR042W	0.00347141322069762	64
YKR043C	0.00269219139104009	18
YKR044W	0.000413065977916893	2
YKR045C	0.000889406201770185	3
YKR046C	0.00135706865105904	2
YKR048C	0.0011412972737611	17
YKR049C	0.000748496616662115	9
YKR050W	2.91112632925815e-05	1
YKR051W	0.000362065307606885	1
YKR052C	0.000983937477893172	4
YKR054C	0.000133638574979477	3
YKR055W	0.00128586061874501	2
YKR056W	0.00125479804694863	6
YKR057W	0.00327062745342995	128
YKR058W	0.000188610110970378	1
YKR060W	0.00120213562484148	3
YKR061W	0.00018117151354379	4
YKR062W	0.00148078362510493	4
YKR063C	0.000608618050612129	4
YKR064W	0.000328418398900553	2
YKR065C	0.00165291757111887	14
YKR066C	0.00129677058923145	12
YKR067W	0.000827438269330259	2
YKR068C	0.00125029390238745	6
YKR069W	0.000310796491581707	3
YKR070W	0.00110108800274495	7
YKR071C	0.00192058846063524	10
YKR072C	0.000899368878963012	8
YKR074W	0.00154751354779321	9
YKR075C	0.00102225354357264	3
YKR076W	0.000917959317187536	3
YKR077W	0.00213122661630762	1
YKR078W	0.000696850039727812	3
YKR079C	0.000513041943829881	4
YKR080W	0.0014034745537743	10
YKR081C	0.00248788733535247	10
YKR082W	0.00073257053606261	6
YKR083C	0.00136440452312531	2
YKR084C	0.00124217461637365	7
YKR085C	0.00103911874437647	4
YKR086W	0.000369976515628521	3
YKR087C	0.00101568958135425	1
YKR088C	0.00105749558329559	4
YKR089C	0.000462940705509463	4
YKR090W	0.000829008394638371	6
YKR091W	0.000937739092068767	1
YKR092C	0.00177087958950776	15
YKR093W	0.00144356189038777	12
YKR095W	0.000504929652240372	8
YKR095WA	0.00155598137745158	7
YKR096W	0.000416534330590578	3
YKR098C	0.000287926394226357	3
YKR099W	0.00053570113126878	1
YKR100C	0.000701797458120972	9
YKR101W	0.000567881159570539	1
YLL001W	0.001248276968004	7
YLL002W	0.000794759382799971	1
YLL003W	0.000210207188548378	1
YLL004W	0.000795014458866871	3
YLL006W	0.000739762472941603	5
YLL007C	0.000702532008111395	1
YLL008W	0.00153276018990636	5
YLL009C	0.00379828999575853	5
YLL010C	0.000982422500697385	6
YLL011W	0.00106244192952517	9
YLL012W	0.000790471529644729	5
YLL013C	0.000805858797642571	7
YLL014W	0.00121340443770518	10
YLL015W	0.000561743738603277	10
YLL018C	0.00226268986006004	26
YLL018CA	0.0010852684812306	1
YLL019C	0.000430694792962624	5
YLL021W	0.000980560642844652	8
YLL022C	0.00117383483371086	4
YLL023C	0.00164867500191383	6
YLL026W	0.00207330981378277	15
YLL027W	0.00140364068712442	5
YLL028W	0.00133064273028281	5
YLL029W	0.000736838040426664	8
YLL031C	0.00076616732775769	5
YLL032C	0.000782393088170795	3
YLL033W	0.00059913437019654	2
YLL034C	0.000984262328654473	4
YLL035W	0.000637498944928375	6
YLL036C	0.000810037022096733	6
YLL038C	0.00101538930352177	4
YLL040C	0.000555831538863605	7
YLL041C	0.00171856643948234	2
YLL043W	0.000776187905656295	2
YLL048C	0.000509125278731564	10
YLL049W	0.000286780155457287	7
YLL050C	0.0037344525265653	84
YLL051C	0.000350735510774067	4
YLL054C	0.000355731475731622	2
YLL055W	0.000152851200746652	2
YLL058W	0.00103005337794112	4
YLL061W	0.000704558425236571	3
YLL062C	0.00110187297550125	4
YLL063C	0.000675676605054287	1
YLR001C	0.000629308147841746	2
YLR002C	0.00125366579282839	5
YLR003C	0.00123448609449299	4
YLR005W	0.000980373306690159	2
YLR006C	0.000512819455136424	3
YLR007W	0.000468812894901103	3
YLR008C	0.00148714225018722	8
YLR009W	0.0031178166250365	12
YLR011W	0.00139116562353177	3
YLR014C	0.000267761347111206	1
YLR015W	0.000985325130516663	1
YLR016C	0.000781438203255144	2
YLR017W	0.00149562195345445	14
YLR018C	0.000710987859734725	6
YLR019W	0.000707105405976204	6
YLR020C	0.000617857117843318	4
YLR021W	0.00102780540763629	4
YLR022C	0.00128888100512895	1
YLR023C	0.000481763616328852	6
YLR024C	0.000289988406585558	2
YLR025W	0.00262677278116508	5
YLR026C	0.00162781239126632	3
YLR027C	0.00155452357045615	30
YLR028C	0.00122552733500128	17
YLR032W	0.000734355854038864	4
YLR033W	0.00108623163013579	5
YLR034C	0.00117907729199613	5
YLR035C	0.000426159203376634	1
YLR036C	0.00101150220063912	4
YLR038C	0.00471327726772715	7
YLR039C	0.000617086625120582	6
YLR040C	0.00214227523692917	2
YLR042C	0.00206268838007897	2
YLR043C	0.00336337468489978	61
YLR044C	0.00374358043610872	1283
YLR045C	0.000768542057583674	5
YLR047C	0.00029590812029175	3
YLR049C	0.000858187152462245	6
YLR050C	0.00123345253757298	10
YLR051C	0.00200363842830652	4
YLR052W	0.00100706214542859	6
YLR055C	0.000932867835755428	4
YLR056W	0.00132689673901744	38
YLR057W	0.000537426241182888	4
YLR058C	0.00368380975101372	45
YLR059C	0.00110455736433536	4
YLR060W	0.00184140423333523	42
YLR061W	0.00574208059272554	232
YLR063W	0.00125126481701006	1
YLR064W	0.00091837041100365	7
YLR065C	0.00152671449601271	8
YLR066W	0.00143762672135378	9
YLR067C	0.000263609576724264	3
YLR068W	0.0036723217946533	1
YLR069C	0.00117511838668637	4
YLR070C	0.00119183076789334	1
YLR071C	0.000526335994522312	4
YLR072W	0.000637456388136081	2
YLR073C	0.000534503056586297	3
YLR074C	0.00194976643839184	7
YLR075W	0.00385257925932262	410
YLR077W	0.000608886143844364	3
YLR078C	0.00109945790319457	6
YLR079W	0.000899851924704799	6
YLR080W	0.00141646458360306	1
YLR082C	0.00134874148736536	2
YLR083C	0.00106613548991917	14
YLR084C	0.000506739104613337	3
YLR085C	0.000774817529891039	3
YLR086W	0.000542406233476088	1
YLR087C	0.000116784830581838	1
YLR088W	0.000872745800468421	6
YLR089C	0.00126033472897984	5
YLR090W	0.000797016568723044	6
YLR091W	0.000497094011646883	3
YLR092W	0.000421389178329598	1
YLR093C	0.0013150119940597	5
YLR094C	0.000854882542325715	3
YLR095C	0.000728538513110331	2
YLR096W	0.000566032686692725	4
YLR097C	0.000509101068705613	2
YLR098C	0.000343110495569885	1
YLR099C	0.000548448847103084	4
YLR099WA	0.000827992075594143	5
YLR100W	0.0012312226542208	21
YLR102C	0.00150123707345283	1
YLR103C	0.00070099491546112	1
YLR104W	0.00122623135632485	4
YLR105C	0.00050523414896259	1
YLR106C	0.000383259951137013	12
YLR107W	0.000673664374647917	2
YLR108C	0.000565032649696636	3
YLR109W	0.00447710826313253	324
YLR110C	0.00511532593498869	544
YLR113W	0.000869347175659375	10
YLR114C	0.00059623989889276	4
YLR115W	0.000557052774305204	4
YLR116W	0.000763616606490309	2
YLR117C	0.00077526802818467	3
YLR118C	0.00150101052819744	5
YLR119W	0.00133425951399438	3
YLR120C	0.001103869903975	6
YLR121C	0.000888879274220195	2
YLR126C	0.000982733425494846	5
YLR127C	0.00037574664504895	3
YLR128W	0.00111465124799917	1
YLR129W	0.000932483994015183	8
YLR130C	0.000376766701997281	5
YLR131C	0.000722259013235107	4
YLR132C	0.000732357203461847	1
YLR133W	0.00140040769430065	3
YLR135W	0.000513707771618027	1
YLR136C	0.00142902497637139	4
YLR137W	0.000618379821174625	1
YLR138W	0.000406167129842923	5
YLR139C	0.000911820033211195	2
YLR141W	0.000456084885308831	1
YLR142W	0.00101506182317607	1
YLR143W	0.00100485334576064	1
YLR144C	0.000892410200376254	6
YLR145W	0.000846315422262296	1
YLR146C	0.00108959208515248	3
YLR146WA	0.00120967052677458	2
YLR147C	0.00233223564348137	3
YLR148W	0.000882561144047193	5
YLR149C	0.000786109329393107	2
YLR150W	0.00451617145711701	183
YLR151C	0.00108893841406384	3
YLR152C	0.0002672502975166	3
YLR153C	0.00246904470865056	30
YLR154C	0.00123728837449652	7
YLR163C	0.00115774396285755	4
YLR165C	0.000640158558163044	2
YLR166C	0.0007228346547168	3
YLR168C	0.000608272032333963	3
YLR170C	0.00217703491668833	3
YLR172C	0.00146953899804918	17
YLR173W	0.000548724852060356	4
YLR175W	0.00194641338160306	39
YLR176C	0.00066522484529121	1
YLR177W	0.000317336237186189	3
YLR178C	0.0014132604052907	4
YLR179C	0.00198124566338221	31
YLR180W	0.00301305401763558	36
YLR181C	0.00118025507380821	6
YLR182W	0.000893948368137991	7
YLR183C	0.000942271596440382	4
YLR185W	0.00438682067048923	248
YLR186W	0.00172088173876546	15
YLR187W	0.000913583851683211	3
YLR188W	0.000401938160429261	6
YLR189C	0.000350709247043895	6
YLR190W	0.000594954750615809	4
YLR191W	0.000867409038511034	5
YLR192C	0.00333734629643396	23
YLR193C	0.00141274668658921	5
YLR194C	0.00173547019401094	3
YLR195C	0.00162210219617043	4
YLR196W	0.00188669590322365	8
YLR197W	0.00179870977467742	40
YLR199C	0.0011786201396127	6
YLR200W	0.00267827346146526	7
YLR201C	0.00119316928645326	6
YLR203C	0.000875534282302469	12
YLR204W	0.00137574240863291	7
YLR205C	0.00119660684035782	3
YLR206W	0.000867257925939474	12
YLR207W	0.000754911754804374	2
YLR208W	0.00265038727400586	9
YLR209C	0.00136837090556784	4
YLR210W	0.00088205465710889	2
YLR211C	0.000710595443852468	3
YLR212C	0.000705246593854209	5
YLR213C	0.000502634612781186	2
YLR214W	0.00088147634559749	15
YLR215C	0.000904767184527365	3
YLR216C	0.00212111559515272	37
YLR218C	0.00158339270086543	1
YLR219W	0.000712017615975118	2
YLR220W	0.00130856578149698	8
YLR221C	0.00158631147225643	8
YLR222C	0.00100549542811503	9
YLR223C	0.000744933468755745	2
YLR224W	0.000262479057139503	7
YLR225C	0.00140104706960053	5
YLR226W	0.00096735839423208	3
YLR228C	0.000445708697341332	2
YLR229C	0.00168306498247188	16
YLR231C	0.00137155612288102	10
YLR233C	0.000164269939383593	1
YLR234W	0.000473375992895396	3
YLR237W	0.000676973595212168	4
YLR238W	0.000715241336583218	2
YLR239C	0.000974207761763875	3
YLR240W	0.000480610321624569	2
YLR241W	0.000607485929339424	1
YLR242C	0.000470775238719009	1
YLR243W	0.00150889602041209	2
YLR244C	0.00216961603968946	18
YLR245C	0.00119660591836136	6
YLR246W	0.000277427702994261	1
YLR247C	0.000326230830808008	3
YLR248W	0.00103600089157808	7
YLR249W	0.00233080432911581	356
YLR250W	0.00203138963439625	10
YLR251W	0.000579317802144535	2
YLR253W	0.000496473128812615	4
YLR254C	0.000896008527947953	1
YLR257W	0.00139580091850449	8
YLR258W	0.000965427316683433	7
YLR259C	0.00238728176359157	62
YLR260W	0.000604621619143435	3
YLR262C	0.00216825337508796	8
YLR262CA	0.00501654422216709	52
YLR264W	0.00567636182669659	103
YLR265C	0.000522821919796174	4
YLR266C	0.000191026411396438	3
YLR267W	0.000788590897796924	1
YLR268W	0.00143444378184348	10
YLR270W	0.00222126034096502	2
YLR271W	0.000802214459583166	1
YLR272C	0.000423988683160222	2
YLR273C	0.000345943502010726	2
YLR274W	0.00108663854426074	2
YLR275W	0.00264960000727506	3
YLR276C	0.00108142565628483	10
YLR277C	0.000668011150135811	3
YLR278C	0.000377567862123984	2
YLR281C	0.000800560606147587	2
YLR283W	0.000524299191256433	3
YLR284C	0.00129136681915571	2
YLR285W	0.00150037554505594	4
YLR286C	0.0015777217417607	48
YLR287C	0.00107443954372172	5
YLR288C	0.000437222206409197	2
YLR289W	0.000467460609162971	2
YLR290C	0.000901461883420849	6
YLR291C	0.000998262820580875	12
YLR292C	0.00169588957587744	7
YLR293C	0.00377407436438869	94
YLR295C	0.00251030974228871	7
YLR297W	0.00042058719489444	5
YLR298C	0.0011600255318012	4
YLR299W	0.00106712434774024	2
YLR300W	0.00158314578729925	29
YLR301W	0.00284507948567403	19
YLR304C	0.00190275357593875	37
YLR305C	0.000367024856796537	3
YLR306W	0.000978307708813261	4
YLR309C	0.000733475414749248	6
YLR310C	0.000317334068565579	10
YLR312WA	0.00118416245054738	5
YLR313C	0.000311680934877444	3
YLR314C	0.0016718607364875	14
YLR315W	0.00163284303031086	1
YLR316C	0.00110523642144774	4
YLR318W	0.000169409499906584	1
YLR319C	0.000775647864761706	2
YLR320W	0.00011405327482363	2
YLR321C	0.0020042516837019	4
YLR323C	0.00105449815077084	2
YLR324W	0.000879612999170344	3
YLR325C	0.00586316328007738	270
YLR326W	0.00133126623443815	4
YLR327C	0.00533052010609782	7
YLR328W	0.00126894562146656	8
YLR330W	0.000883196888987334	12
YLR332W	0.00101235146584034	5
YLR333C	0.00332389571586694	139
YLR335W	0.00131259926539695	9
YLR336C	0.00104450559441495	4
YLR337C	0.00114791995712897	5
YLR340W	0.00333793569146548	307
YLR342W	0.000786746678565229	35
YLR345W	0.000782107364627501	4
YLR346C	0.00106186042333278	1
YLR347C	0.00118226452545245	12
YLR348C	0.000793404838216314	16
YLR350W	0.00180885494362316	4
YLR351C	0.00102355730626952	12
YLR352W	0.000560343474639248	2
YLR353W	0.00032105646904271	2
YLR354C	0.00337536484520555	61
YLR355C	0.00460414559289372	154
YLR356W	0.00151947601364852	3
YLR357W	0.000913053870063208	8
YLR359W	0.00193608824927571	19
YLR360W	0.000413987926248194	2
YLR361C	0.00058338199396414	6
YLR362W	0.000982401341965077	3
YLR363C	0.00165511129579604	2
YLR363WA	0.0024906862471898	6
YLR364W	0.00179255013904843	3
YLR367W	0.00400413858208009	55
YLR368W	0.000307835595634395	4
YLR369W	0.0012634539524046	3
YLR370C	0.00212376888126516	8
YLR371W	0.000369225701246558	5
YLR372W	0.0017246793031535	26
YLR373C	0.00062040575956424	1
YLR375W	0.000465891257372982	6
YLR376C	0.000535069350380055	1
YLR378C	0.00104260635011044	25
YLR380W	0.00139480242043816	11
YLR381W	0.000354688157970146	1
YLR382C	0.000535954596575123	2
YLR383W	0.000378609990222331	1
YLR384C	0.000783889926635617	14
YLR385C	0.000959742373632818	4
YLR386W	0.000719698642263029	4
YLR387C	0.00138264491628356	4
YLR388W	0.00707877250698234	175
YLR389C	0.000743285801747148	4
YLR390W	0.00136029051815936	8
YLR390WA	0.00462803340731872	22
YLR392C	0.000568712793026641	3
YLR393W	0.000955863786913189	2
YLR395C	0.0034024303777529	8
YLR396C	0.00055349962440407	6
YLR397C	0.000984949088177723	3
YLR398C	0.000934065171420072	4
YLR399C	0.000772919971015702	15
YLR401C	0.00108639773316938	10
YLR403W	0.000747344264663383	4
YLR404W	0.000706743905226914	3
YLR405W	0.000897186994785111	3
YLR406C	0.00426137958227292	78
YLR407W	0.00130456666614175	2
YLR408C	0.00132868855107069	2
YLR409C	0.0010373304190661	4
YLR410W	0.000863815520880499	7
YLR411W	0.000610547595876212	2
YLR412W	0.000450441705096735	4
YLR413W	0.00119935612905905	19
YLR417W	0.000573700603706014	1
YLR418C	0.00194212734017007	4
YLR419W	0.000783584503504704	5
YLR420W	0.00156712647039316	4
YLR421C	0.00187646462700915	10
YLR422W	0.000263154375941206	6
YLR423C	0.00099091932463411	3
YLR424W	0.000682364779209645	1
YLR425W	0.000327178265091169	1
YLR426W	0.000428879280979248	2
YLR427W	0.000590707638099753	1
YLR429W	0.00152694515293979	10
YLR430W	0.000363961894187743	3
YLR431C	0.000467410743122724	2
YLR433C	0.00119610064684608	5
YLR435W	0.00333208512542491	10
YLR436C	0.000305826441254813	7
YLR437C	0.00129031427405796	4
YLR438CA	0.00405179469462252	4
YLR438W	0.00217382559252977	14
YLR439W	0.00141708918448101	4
YLR440C	0.000922579387784621	3
YLR441C	0.00290739271089355	169
YLR442C	0.000688669504430342	3
YLR443W	0.000317742660417476	1
YLR446W	0.000910261514960386	1
YLR447C	0.00135321215121183	24
