Gene	Avg_ribo_stall
3534	0.19885
3535	1.0172
3536	0.0134364
3537	0.0766957
3538	0.143877
3539	0.0412006
3540	0.0655905
3541	0.00329458
3542	0.0556197
3543	0.201537
3544	0.0283746
3545	0.0139009
3546	0.166715
3547	0.0106833
3548	0.0310036
3549	0.0251403
3550	0.0843193
3551	0.0465504
3552	0.031979
3553	0.000139972
3554	0.11769
3555	0.308222
3556	0.0200505
3557	0.0382539
3558	0.0281457
3559	0.549075
3560	0.34214
3561	0.00278731
3562	0.116265
3563	0.783102
3564	0.272047
3565	0
3566	0.0388211
3567	0.18845
3568	0.806614
3569	0.0270564
3570	0.0754069
3571	0.19451
3572	0.250351
3573	0.0256222
3574	0.0447684
3575	0.938866
3576	0.100746
3577	0.400563
3578	1.67554
3579	0.0569234
3580	8.21179
3581	0
3582	0.275955
3583	0.147957
3584	0.0989225
3585	0.0519694
3586	0.25275
3587	0.202624
3588	0.19904
3589	0.659759
3590	0.170145
3591	6.87067
3592	0.0161003
3593	0.37877
3594	0.259876
3595	0.20468
3596	0.180986
3597	0.0547275
3598	0.139631
3599	0.209708
3600	3.22587
3601	0.53279
3602	0.162482
3603	3.86222
3604	0.0513132
3605	0.0427934
3606	0.0206593
3607	0.746792
3608	0.467289
3609	0.112929
3610	0.0479412
3611	0.122181
3612	0.268379
3613	0.902342
3614	0.696635
3615	0.425774
3616	2.35795
3617	0.202295
3618	0.4613
3619	3.26425
3620	0
3621	0.267564
3622	0.170162
3623	0.584404
3624	0
3625	0.129522
3626	0.216907
3627	4.3428
3628	0.443579
3629	0.099922
3630	0.312953
3631	0.106108
3632	0.0978897
3633	0.281809
3634	0.0919378
3635	0.0617378
3636	1.36851
3637	0.00769471
3638	0.178936
3639	0.0624144
3640	0.0451981
3641	2.13946
3642	0.0398847
3643	0.47622
3644	0.0649843
3645	0.0205132
3646	0
3647	0.0216785
3648	0.0131061
3649	0.0500769
3650	0.129073
3651	0.029343
3652	0.231397
3653	0.0832967
3654	1.49689
3655	0.643161
3656	0.214131
3657	0.0779706
3658	0.0349039
3659	2.83089
3660	0.751969
3661	1.27352
3662	0.352438
3663	0
3664	1.44265
3665	0.026488
3666	0.0552454
3667	0.225205
3668	1.96118
3669	3.28873
3670	0.66595
3671	1.62663
3672	0.138456
3673	0.589458
3674	0.153775
3675	0.0335072
3676	0.728208
3677	1.78292
3678	0.0449971
3679	2.412
3680	0.0522871
3681	0.648445
3682	0.9071
3683	0.0171042
3684	0.194626
3685	0.041258
3686	0.12407
3687	2.51744
3688	0.165975
3689	0.00967141
3690	1.92106
3691	0.110375
3692	0.503086
3693	10.9503
3694	0.0643192
3695	0.224674
3696	0.233939
3697	0.0156599
3698	0.0434993
3699	0.321368
3700	0.0358003
3701	0.162483
3702	0.49718
3703	0.011694
3704	0.0997923
3705	0.105327
3706	1.12364
3707	1.83761
3708	0.000274673
3709	0.124156
3710	0.0176656
3711	0.0565553
3712	0
3713	0.150389
3714	0.701083
3715	0.0110603
3716	0.047215
3717	0.0650597
3718	0.0535924
3719	0.316249
3720	0.0549518
3721	1.11468
3722	0.0176596
3723	0.184122
3724	5.87306
3725	0.00996017
3726	0.185505
3727	1.19336
3728	0.666376
3729	0
3730	12.5251
3731	0.0609268
3732	0.868435
3733	0.141479
3734	17.9068
3735	0.126782
3736	2.55096
3737	0.088112
3738	0.0770881
3739	0.954522
3740	0.662496
3741	0.0688743
3742	0.143612
3743	0.0428547
3744	6.33558
3745	0.0245031
3746	0.449887
3747	0.372127
3748	0.0498617
3749	1.11895
3750	0.299975
3751	0.146528
3752	0.476348
3753	0.638945
3754	0.0545179
3755	0.319585
3756	0.0298821
3757	0
3758	0.01242
3759	0.0230194
3760	0.0730081
3761	0.0581965
3762	0.100306
3763	0.434339
3764	0.0972151
3765	0.705955
3766	0.237188
3767	0.0109358
3768	0.561104
3769	0.9102
3770	0.65506
3771	1.75106
3772	1.61735
3773	0.264538
3774	0.236598
3775	0.246769
3776	0.042322
3777	0.961264
3778	0.218487
3779	0.811616
3780	0.528609
3781	0.0487592
3782	0.0326417
3783	0.0177828
3784	0.151372
3785	0.275473
3786	3.37993
3787	1.01992
3788	0.0826678
3789	1.03308
3790	3.58614
3791	0.121174
3792	0.121976
3793	1.94136
3794	0.0432264
3795	0.270486
3796	0.171605
3797	0
3798	0
3799	2.56534
3800	0.440864
3801	0.0344256
3802	0.336329
3803	0.286807
3804	0.0503811
3805	0.234933
3806	0.376263
3807	0.227243
3808	0.133285
3809	0.113284
3810	0.0738931
3811	0.530104
3812	0.246341
3813	0.0374728
3814	0.270712
3815	0.193357
3816	0.0874191
3817	0.737483
3818	0.211175
3819	0.572195
3820	0.107581
3821	0
3822	0.374787
3823	0.795119
3824	0.146435
3825	0.249389
3826	19.6684
3827	0.0866461
3828	0.361406
3829	0.145011
3830	0.166573
3831	0.0852207
3832	0.302908
3833	0
3834	1.45133
3835	0.138664
3836	0.355405
3837	0.0437762
3838	0.489758
3839	0.121589
3840	0.186617
3841	0.0382138
3842	0.125819
3843	0.0564967
3844	0.982997
3845	2.85227
3846	0.00158708
3847	0.375092
3848	0.0473355
3849	0.0448313
3850	1.13516
3851	0.570992
3852	0.139654
3853	0.0143397
3854	0.0765384
3855	1.86863
3856	0.028316
3857	0.237668
3858	0.0469257
3859	0.303634
3860	0.0374664
3861	0.053971
3862	0.858886
3863	0
3864	1.31411
3865	0.106338
3866	0.18776
3867	0.0104555
3868	0.00748983
3869	0.375859
3870	0.148207
3871	0.450633
3872	0.067774
3873	1.61528
3874	0.0710619
3875	0.64652
3876	1.28607
3877	0.0158139
3878	0.136293
3879	1.02868
3880	0.829355
3881	0.0041636
3882	0
3883	0.194071
3884	0.329028
3885	0.0458193
3886	0.0582577
3887	4.12238
3888	0.190095
3889	0.0716722
3890	0.143041
3891	0.159494
3892	0.113464
3893	0.0432117
3894	0.103278
3895	0.75246
3896	0.159166
3897	0.849067
3898	0.0201482
3899	0.240289
3900	0.139487
3901	0.0565151
3902	0.197711
3903	0.402677
3904	0.0682732
3905	0.119168
3906	0.172637
3907	0.0171272
3908	0.33151
3909	0.691549
3910	0.14429
3911	0.0276389
3912	0.27134
3913	0.00985682
3914	1.64756
3915	0.304422
3916	0.205677
3917	0.269219
3918	0.0119547
3919	0.272231
3920	0.0331209
3921	0.0114966
3922	0.00592502
3923	0.137843
3924	0.0444684
3925	0.0181438
3926	0.658628
3927	0.04271
3928	0.15902
3929	0.337479
3930	0.176078
3931	1.79022
3932	0.0591393
3933	0.152384
3934	0
3935	1.13017
3936	0.150716
3937	0.0525002
3938	0.179803
3939	0.0795976
3940	0.0269592
3941	0.200254
3942	0.126443
3943	0.436239
3944	0.243647
3945	0.0915245
3946	0.0104435
3947	1.46405
3948	0.0174074
3949	0
3950	0.241379
3951	0.691168
3952	0.109431
3953	0.0142037
3954	0.0480789
3955	0.267129
3956	0.159135
3957	0.260426
3958	0.157633
3959	0.335284
3960	0.274598
3961	0.497106
3962	0.160278
3963	0.172255
3964	4.62039
3965	0.0694559
3966	0.953731
3967	0.566758
3968	0.0693823
3969	0.25841
3970	0.14629
3971	0.269319
3972	0.0679841
3973	0.378336
3974	0.0309513
3975	0.13586
3976	0.114851
3977	0.15527
3978	0.0222505
3979	0.0164673
3980	0.154216
3981	0.124344
3982	0.237854
3983	0.11831
3984	0.564348
3985	0.261358
3986	0.139962
3987	0.231708
3988	0.0200231
3989	0.00208027
3990	0.0410669
3991	0.911743
3992	0.475544
3993	0
3994	1.02418
3995	0.0749583
3996	0.0216556
3997	0.150188
3998	0.688886
3999	0.197284
4000	0.136543
4001	0.506461
4002	0.201319
4003	0.15131
4004	0
4005	0
4006	0.140726
4007	0.775923
4008	0.0720348
4009	0
4010	0.578157
4011	0.0847808
4012	0.0182131
4013	0
4014	0.113188
4015	0.00941452
4016	0.4277
4017	1.54055
4018	0.711473
4019	0.437083
4020	0.113092
4021	0.112692
4022	0.0528044
4023	0.00212189
4024	0.632023
4025	0.0538821
4026	0.101748
4027	0.2577
4028	0.494042
4029	0.271434
4030	0.0302123
4031	0.456576
4032	0.422723
4033	0
4034	0.0133538
4035	0.414375
4036	0.679008
4037	0.125426
4038	1.23973
4039	0.0422073
4040	0.200444
4041	0.183776
4042	0.00199993
4043	0.0411933
4044	0.815269
4045	1.55208
4046	7.49587
4047	0.640647
4048	0.0107668
4049	0
4050	0.0946749
4051	0.244158
4052	0.0010601
4053	0.465514
4054	0.71074
4055	0.0637971
4056	0.0487927
4057	0.13172
4058	0.113805
4059	0.0729865
4060	0.517142
4061	0.437398
4062	1.0054
4063	0.179435
4064	0.80136
4065	0.0182861
4066	0.0205129
4067	1.73522
4068	0.187356
4069	0.0181961
4070	0.0802853
4071	0.0139613
4072	0.404101
4073	0.187838
4074	0.104198
4075	0.0150618
4076	0.147591
4077	0.0898685
4078	0.626379
4079	0.298172
4080	0.0442994
4081	0.169477
4082	0.0579551
4083	0.09982
4084	0
4085	50.0047
4086	0.0851638
4087	0.0710331
4088	0.677514
4089	0.124386
4090	0.32158
4091	0.849365
4092	0.469786
4093	0.217699
4094	0.016045
4095	0.0414619
4096	1.11605
4097	0.315022
4098	0.00872714
4099	0.228746
4100	0.0280082
4101	0.0148366
4102	0
4103	0.168543
4104	0.151764
4105	16.7944
4106	0.0101952
4107	0.431566
4108	0.0483693
4109	0
4110	0.0616422
4111	0.0359408
4112	0.0132061
4113	0.0367049
4114	0.177716
4115	0.131652
4116	1.14776
4117	0.390911
4118	0
4119	0.505645
4120	9.60669
4121	0.00619607
4122	0.580881
4123	0.191841
4124	0.17185
4125	0.0580151
4126	0.218828
4127	0.146285
4128	0.0920407
4129	1.93591
4130	0.00787857
4131	0.0146865
4132	0.136479
4133	2.19432
4134	0.383398
4135	0.370421
4136	0.127067
4137	0.150369
4138	0.0220262
4139	0.165933
4140	0.645449
4141	0.0103117
4142	0.530819
4143	0.0489693
4144	0.0137222
4145	0.00125988
4146	0.150862
4147	0.162505
4148	0.0122772
4149	0.353675
4150	0.0220004
4151	0.791424
4152	2.64653
4153	0.141403
4154	0.0132218
4155	0.021485
4156	0.427649
4157	0.171142
4158	0.0508115
4159	0.0858999
4160	1.88371
4161	0.039561
4162	0.610996
4163	0.0591622
4164	0.309399
4165	0.130313
4166	0.0423941
4167	10.4102
4168	0.185041
4169	0
4170	0.00569955
4171	0.0465364
4172	0.0404574
4173	0.480019
4174	0.150272
4175	0.206467
4176	0.251567
4177	0.0380374
4178	0.186421
4179	0.142566
4180	0.010726
4181	0.594436
4182	1.60949
4183	0.00225152
4184	0.18141
4185	0.0448632
4186	0.511387
4187	0.950074
4188	0.110306
4189	0.322101
4190	0.294115
4191	0.0345947
4192	0.035912
4193	0.438222
4194	0.000520446
4195	21.8639
4196	0.00842727
4197	0.0458437
4198	0.103674
4199	0.0719963
4200	0.312889
4201	0.0535036
4202	0.087473
4203	0
4204	0.464644
4205	0.0723558
4206	0.156083
4207	0.117241
4208	0.00673216
4209	0.00267309
4210	0.130184
4211	0.0543548
4212	0.420833
4213	0.800979
4214	0.423132
4215	0.51069
4216	0.140565
4217	1.18346
4218	0.0518987
4219	0.112578
4220	0.0421171
4221	0.470983
4222	6.75738
4223	0.0242253
4224	0.154783
4225	0.8189
4226	0.135687
4227	0.254585
4228	0.0445235
4229	0.158646
4230	0.238648
4231	0.205861
4232	0.0302561
4233	0.0376139
4234	0.379794
4235	0.117539
4236	0.0440554
4237	0.0989617
4238	0.351616
4239	2.09816
4240	0.0294715
4241	0.190238
4242	0.0522536
4243	2.2342
4244	0.421061
4245	0.630138
4246	0.102045
4247	0.23509
4248	0.0603433
4249	1.42699
4250	0.0131693
4251	0.0234612
4252	0.295419
4253	0.363538
4254	2.15564
4255	0
4256	0.0144853
4257	0.133345
4258	0.476191
4259	3.15119
4260	0.150981
4261	0.0794727
4262	0.719106
4263	0.0329891
4264	0.0325421
4265	0.0251594
4266	0.0472786
4267	0.504907
4268	0.027753
4269	5.5637
4270	0.016727
4271	0.0787438
4272	0.782616
4273	0.205724
4274	0.275532
4275	0.270575
4276	0.0325513
4277	0.0017372
4278	0.326527
4279	0.462383
4280	0.300838
4281	0.00714472
4282	1.68644
4283	1.38024
4284	0.0585009
4285	0
4286	0.0519405
4287	0.111822
4288	0.301352
4289	0.711025
4290	0.0274145
4291	0.0872422
4292	0.149531
4293	0.260774
4294	1.27856
4295	0.236285
4296	0.173776
4297	0.00912283
4298	0.0227363
4299	0.25056
4300	0.197438
4301	0.182491
4302	1.24011
4303	6.07532
4304	0.0386714
4305	0.645086
4306	4.49584
4307	0
4308	1.10724
4309	0.473725
4310	0.0320753
4311	0.788639
4312	0.6678
4313	0.0777682
4314	0.276391
4315	0.00581899
4316	0.0364301
4317	0.491614
4318	1.27717
4319	0.120227
4320	0.383057
4321	0.0939223
4322	0.136996
4323	0.270061
4324	0.813932
4325	0.454163
4326	0
4327	0.00203237
4328	0.0908861
4329	2.09209
4330	0.0404814
4331	1.00445
4332	0.0397919
4333	0.720669
4334	0.138509
4335	0.000272289
4336	0.0619598
4337	1.80805
4338	0.349611
4339	0.259895
4340	0.142811
4341	0.0847283
4342	0.0122675
4343	0.676597
4344	0.0269504
4345	0.102282
4346	0.456834
4347	1.05725
4348	0.22556
4349	1.22355
4350	0.104061
4351	0.157046
4352	0.020151
4353	1.19988
4354	0.41809
4355	0.708821
4356	0.110136
4357	0.192245
4358	0.800144
4359	0.108213
4360	0
4361	1.42339
4362	0.0816208
4363	0.995625
4364	0.325219
4365	0.0977087
4366	0.00134296
4367	0.604037
4368	0.0619754
4369	0.0731766
4370	0.437169
4371	0.150928
4372	0.82848
4373	0.0987571
4374	1.12718
4375	0.326967
4376	0.685385
4377	0.0117152
4378	0.00913241
4379	0.0723677
4380	0.195523
4381	0.0311027
4382	4.88381
4383	1.46275
4384	0.00795552
4385	0.0116844
4386	0.00121731
4387	8.75408
4388	0.015778
4389	0.0334992
4390	0.00150464
4391	0.0371985
4392	0.0245751
4393	0.105787
4394	0
4395	0.0378646
4396	0
4397	0.159946
4398	3.12995
4399	0.358522
4400	0.181688
4401	0.212005
4402	0.929362
4403	0.0312912
4404	0.12649
4405	0.498926
4406	0.158368
4407	1.70522
4408	0.0399382
4409	0.777128
4410	0.401826
4411	0
4412	0.144322
4413	0.0406484
4414	14.2662
4415	0.028949
4416	3.15403
4417	0.0422162
4418	0.0877682
4419	0.353726
4420	1.60929
4421	0.0618181
4422	1.00336
4423	0.0624999
4424	0.28913
4425	0.00195655
4426	0
4427	0.0868687
4428	0.110458
4429	0.0735468
4430	0.26647
4431	0.330965
4432	0.0904654
4433	0.0761346
4434	0.127452
4435	0.0149827
4436	1.73065
4437	0.501375
4438	0.0351096
4439	0.222005
4440	0.0904541
4441	6.02081
4442	0.130321
4443	0.0664245
4444	0.669543
4445	2.08601
4446	0.0149937
4447	0.0940934
4448	0
4449	2.59622
4450	2.98538
4451	0.00923518
4452	0.0411845
4453	0.011353
4454	0.244802
4455	0.0378043
4456	0
4457	1.9809
4458	0
4459	0.342831
4460	0.074683
4461	0.00510596
4462	0.740711
4463	0.0842939
4464	0.609849
4465	0.0675948
4466	0.108379
4467	0.0697754
4468	0.0747009
4469	0.0360822
4470	3.01516
4471	0.0450241
4472	0
4473	0.174754
4474	0.00303224
4475	0.123748
4476	1.92117
4477	0.0482271
4478	0.129867
4479	0.219848
4480	0.0509981
4481	0
4482	10.5447
4483	0.019821
4484	0.00279482
4485	0.103133
4486	0.0182488
4487	0.108909
4488	0.979438
4489	0.234746
4490	0.0574709
4491	0.0289323
4492	4.20575
4493	0.207887
4494	0.0829301
4495	0.0458697
4496	0
4497	0.384978
4498	0.187518
4499	0.106042
4500	0.173847
4501	0.438652
4502	0.0618412
4503	14.2017
4504	0.632476
4505	0.0379653
4506	0.0656382
4507	0.0467614
4508	0.20384
4509	0.0441477
4510	0.00758451
4511	0.231984
4512	0
4513	0
4514	0.0600848
4515	0
4516	0.0766454
4517	0.0474872
4518	0.621539
4519	0.0888699
4520	0.387322
4521	1.09367
4522	0.329092
4523	0.170008
4524	0.00411688
4525	0.00337903
4526	1.24167
4527	0.0202575
4528	0.617821
4529	0.341605
4530	0.00954609
4531	0.0182031
4532	0.0777545
4533	0.0587835
4534	0.363015
4535	0.0665996
4536	0.17011
4537	0.242462
4538	0.0330669
4539	0.0322622
4540	0.28003
4541	14.2649
4542	0.0713696
4543	0.331167
4544	0
4545	0.284161
4546	1.42702
4547	0.184216
4548	0.0982293
4549	0.106504
4550	0.359102
4551	1.02871
4552	0.0472097
4553	0.0741638
4554	0.0607664
4555	0.0363393
4556	0.240709
4557	0.107791
4558	0.256626
4559	0.379445
4560	0.838113
4561	0.270045
4562	1.05343
4563	13.3556
4564	0.0562237
4565	0
4566	0.0210045
4567	0.0977738
4568	0.0576074
4569	0.0361027
4570	0.381422
4571	0.0560646
4572	0.109282
4573	4.54443
4574	0.113449
4575	0.73398
4576	0.436115
4577	0
4578	0
4579	0.0135105
4580	0.0766655
4581	0.0626374
4582	0.138901
4583	1.8175
4584	0.129218
4585	0.0118757
4586	0.114376
4587	0.210805
4588	0.351465
4589	4.97479
4590	0.259239
4591	0.0349984
4592	0.899492
4593	0.0106531
4594	0.0435104
4595	0
4596	0
4597	0.4975
4598	0.640798
4599	0.0506998
4600	0.256349
4601	0.00805598
4602	0.0146074
4603	0.122854
4604	0.329449
4605	0.352148
4606	0.0226496
4607	0.0658348
4608	0.0002616
4609	0.61803
4610	0.20936
4611	0.236215
4612	0.128655
4613	0.144871
4614	0.0459652
4615	0.0438867
4616	0.0134344
4617	0.383577
4618	0.0606371
4619	0.228062
4620	0.164176
4621	0.114805
4622	0.24798
4623	0.453774
4624	0.0794863
4625	0.017961
4626	0.0976675
4627	0.474581
4628	0.414584
4629	0.461992
4630	0.307173
4631	0.0217654
4632	0.366465
4633	0.0109558
4634	0.991647
4635	3.3116
4636	0.146833
4637	0.00602358
4638	0.0174748
4639	0.0752747
4640	2.3103
4641	1.60816
4642	0.223269
4643	0.254688
4644	0.272953
4645	8.35063
4646	0.397746
4647	0.0742243
4648	0.531941
4649	0.586497
4650	0
4651	1.18538
4652	0.987599
4653	0.024479
4654	0.177393
4655	1.35459
4656	0.0188912
4657	0.127331
4658	0.186127
4659	0.0667678
4660	0.021439
4661	0.286603
4662	0.152201
4663	0.399076
4664	0.189749
4665	0.104458
4666	0.0330901
4667	0.227746
4668	0.101141
4669	0.0714496
4670	0.749479
4671	0.684549
4672	0.938033
4673	0.0991992
4674	1.38815
4675	0.192981
4676	0.231444
4677	0
4678	0
4679	0.0713791
4680	0.38494
4681	0.402143
4682	0.00702969
4683	0
4684	0.46476
4685	0.023351
4686	0.0578257
4687	0.174373
4688	0.0228194
4689	1.11233
4690	0.0163046
4691	0.00349735
4692	0.0038372
4693	0.863037
4694	0.0549586
4695	0.0307335
4696	0.161695
4697	0.165765
4698	0
4699	0.169291
4700	0.147047
4701	0.125281
4702	0.134499
4703	0.00819534
4704	1.04845
4705	0.386998
4706	0.0144274
4707	0.161132
4708	1.59956
4709	0.20896
4710	3.49507
4711	3.01577
4712	5.27962
4713	0.145942
4714	0.291005
4715	2.95358
4716	7.18263
4717	0.347397
4718	0.00498244
4719	0.0171223
4720	0.0608414
4721	0.0478277
4722	0.0599306
4723	0.999236
4724	0.12391
4725	0.00796915
4726	0.0154661
4727	0.118295
4728	0.518817
4729	0.0284798
4730	1.82818
4731	0.660267
4732	0.822599
4733	0.0605859
4734	0.0239778
4735	0.0333504
4736	3.40327
4737	0.0983168
4738	0.0261491
4739	0.590866
4740	0.321473
4741	6.02076
4742	0.125161
4743	0.14608
4744	0.0520622
4745	0.0397435
4746	0
4747	0.0042863
4748	0
4749	0.495258
4750	0.830728
4751	0.215115
4752	0.158186
4753	0.0513338
4754	0.138833
4755	0.230294
4756	0.225874
4757	0.158619
4758	0.426112
4759	0.17439
4760	1.34119
4761	0.147418
4762	0.0320824
4763	0.0261695
4764	0.0711008
4765	0.697922
4766	0.0514799
4767	0.966162
4768	0.0640284
4769	1.02471
4770	0.346516
4771	0.108105
4772	0.0149933
4773	0
4774	0
4775	0.736383
4776	0.119601
4777	0.0440899
4778	0.082366
4779	1.3936
4780	0.139205
4781	0.264847
4782	0.192566
4783	1.02004
4784	0.124163
4785	0.763392
4786	0.287569
4787	0.0375041
4788	0.137183
4789	0.433014
4790	0.0309298
4791	0.24655
4792	0.0189193
4793	0.0466033
4794	1.0338
4795	0.129848
4796	2.33584
4797	0.0949372
4798	0.326628
4799	2.26554
4800	0.0726596
4801	0.00679616
4802	0.144874
4803	0
4804	0.145802
4805	0.495086
4806	0.337912
4807	0.351042
4808	0.11718
4809	4.56054
4810	0.336649
4811	2.46958
4812	0.174045
4813	0.0198563
4814	0.0971096
4815	0.148034
4816	0.581217
4817	0.189395
4818	0.429803
4819	0.276364
4820	0.0934682
4821	0.0661515
4822	0.0679585
4823	0.141973
4824	0.0743051
4825	0.0967648
4826	2.10885
4827	0.223594
4828	3.31354
4829	0.0114361
4830	0.0475395
4831	0.0262708
4832	0.531312
4833	0.142596
4834	0.719001
4835	0.0728537
4836	0.92952
4837	0.069943
4838	0.0706068
