Gene	Num_of_events	Avg_total_elong_time(sec)	Num_elng_stall	Num_chx_stall
3111	16	136.764	0	0
3112	494	29.4562	0	0
3113	235	68.7251	1	0
3114	7	105.089	0	0
3115	25	110.402	0	0
3116	43	68.9066	0	0
3117	34	77.738	0	0
3118	60	49.5246	0	0
3119	14	144.719	0	0
3120	16	134.73	0	0
3121	4	56.8992	0	0
3122	60	41.8522	0	0
3123	733	50.5085	2	0
3124	149	22.2508	0	0
3125	7	64.1765	0	0
3126	18	249.943	0	0
3127	127	88.8493	0	0
3128	14995	72.5849	20	0
3129	338	32.0097	0	0
3130	19	26.1023	0	0
3131	42	94.5917	0	0
3132	15	37.1086	0	0
3133	176	54.018	1	0
3134	144	99.8686	0	0
3135	2720	60.3574	9	0
3136	39	111.918	0	0
3137	316	32.657	0	0
3138	4396	7.37985	5	0
3139	10241	4.79514	3	0
3140	36	57.0544	0	0
3141	9	120.895	0	0
3142	9	87.1552	0	0
3143	266	35.4391	0	0
3144	74	46.0501	0	0
3145	15	40.6559	0	0
3146	20	189.492	0	0
3147	22	101.296	0	0
3148	44	111.759	1	0
3149	138	17.0964	1	0
3150	194	85.4676	0	0
3151	41	119.808	1	0
3152	12	219.927	0	0
3153	37	36.0619	0	0
3154	29	52.2381	0	0
3155	37	44.186	0	0
3156	111	38.1357	0	0
3157	1244	79.6704	3	0
3158	105	55.6786	0	0
3159	22	76.4326	0	0
3160	18	106.776	0	0
3161	113	46.9491	0	0
3162	249	52.692	0	0
3163	210	32.246	0	0
3164	6421	18.1602	9	0
3165	298	16.8394	1	0
3166	42	23.7223	0	0
3167	98	39.8244	0	0
3168	42	108.278	0	0
3169	686	52.3297	0	0
3170	970	27.062	2	0
3171	1283	67.7979	6	0
3172	14	302.665	0	0
3173	83	31.5746	0	0
3174	91	138.361	0	0
3175	72	257.273	0	0
3176	123	42.7289	0	0
3177	20	88.5836	0	0
3178	398	78.0209	0	0
3179	30	32.6501	0	0
3180	98	59.516	0	0
3181	4	144.627	0	0
3182	27	130.308	0	0
3183	7	245.574	0	0
3184	123	63.2922	1	0
3185	41	49.3873	0	0
3186	48	87.4916	0	0
3187	28047	4.84628	2	0
3188	86	39.2453	0	0
3189	604	10.7921	0	0
3190	219	53.7229	0	0
3191	202	104.676	0	0
3192	102	69.578	0	0
3193	8299	10.9193	11	0
3194	227	110.659	0	0
3195	67	141.848	1	0
3196	103	146.105	0	0
3197	19048	20.3026	9	0
3198	553	224.831	3	0
3199	46	87.9104	0	0
3200	21	16.7902	0	0
3201	261	121.66	0	0
3202	263	47.3959	1	0
3203	130	44.9964	1	0
3204	211	49.0269	0	0
3205	21	132.914	0	0
3206	10	107.394	0	0
3207	3944	27.1099	7	0
3208	12718	27.8663	7	0
3209	96	30.0195	0	0
3210	133	140.965	1	0
3211	635	52.392	2	0
3212	18	74.8603	0	0
3213	62	92.3785	0	0
3214	59	113.107	0	0
3215	70	26.3523	0	0
3216	253	11.5027	0	0
3217	104	17.7553	0	0
3218	4062	10.6492	3	0
3219	31	98.6823	0	0
3220	62	99.9255	0	0
3221	279	26.2548	1	0
3222	25	213.74	0	0
3223	850	37.5787	3	0
3224	10	152.138	0	0
3225	49	60.9392	0	0
3226	12	36.7813	0	0
3227	506	68.5291	1	0
3228	300	59.1433	1	0
3229	6	127.974	0	0
3230	24	132.229	0	0
3231	7	175.875	0	0
3232	207	190.284	0	0
3233	60	21.9039	0	0
3234	47	149.497	0	0
3235	102	69.0724	0	0
3236	20836	4.62444	7	0
3237	52	149.668	0	0
3238	212	18.8511	0	0
3239	1753	28.8478	3	0
3240	35	84.0046	0	0
3241	44	51.3772	0	0
3242	429	10.1504	0	0
3243	70	120.168	0	0
3244	45	129.509	2	0
3245	65	179.505	0	0
3246	242	112.149	1	0
3247	212	97.8217	1	0
3248	46	101.515	0	0
3249	39	49.7855	0	0
3250	73	58.0545	0	0
3251	6013	8.66821	1	0
3252	61	41.2424	0	0
3253	45	22.5624	0	0
3254	73	130.068	1	0
3255	117	177.607	0	0
3256	22	35.5168	0	0
3257	42	46.4504	0	0
3258	457	97.0207	1	0
3259	17	102.575	0	0
3260	151	60.9968	1	0
3261	75	210.141	0	0
3262	148	51.9544	0	0
3263	310	25.5226	0	0
3264	38	321.458	0	0
3265	58	67.9158	0	0
3266	9	121.879	0	0
3267	7	219.016	0	0
3268	24	68.8042	0	0
3269	10	111.086	0	0
3270	282	90.7894	0	0
3271	25	348.495	0	0
3272	20	81.3531	0	0
3273	109	78.1496	0	0
3274	552	27.895	3	0
3275	38	220.221	0	0
3276	97	32.7859	1	0
3277	233	18.8583	0	0
3278	520	56.5355	6	0
3279	115	54.1934	0	0
3280	48	115.553	0	0
3281	9113	18.0586	2	0
3282	37	155.32	0	0
3283	5	85.4242	0	0
3284	19	68.4042	0	0
3285	655	45.1012	2	0
3286	449	50.2646	1	0
3287	50	162.962	0	0
3288	28	147.838	0	0
3289	221	110.864	0	0
3290	28	67.2264	0	0
3291	26	395.094	0	0
3292	43	44.448	0	0
3293	51	31.221	0	0
3294	12	57.557	0	0
3295	85	69.9529	1	0
3296	722	27.9904	0	0
3297	10	52.4918	0	0
3298	310	48.1252	0	0
3299	20	79.377	0	0
3300	8	122.937	0	0
3301	60	100.083	0	0
3302	1250	43.5908	3	0
3303	259	11.721	0	0
3304	298	138.894	2	0
3305	110	30.8031	0	0
3306	894	29.8035	0	0
3307	45	100.016	0	0
3308	91	47.8283	0	0
3309	21	54.6434	0	0
3310	49	104.847	0	0
3311	317	88.2673	2	0
3312	43	70.0846	0	0
3313	63	54.0908	0	0
3314	10	108.104	0	0
3315	55	57.927	0	0
3316	909	26.1701	1	0
3317	2	99.4308	0	0
3318	94	45.8563	0	0
3319	70	69.4221	0	0
3320	15414	16.2481	40	0
3321	30	141.413	0	0
3322	86	26.8567	0	0
3323	58	115.664	0	0
3324	71	77.071	0	0
3325	80	137.122	0	0
3326	151	117.591	0	0
3327	104	32.8983	0	0
3328	14	55.551	0	0
3329	39	81.0718	0	0
3330	85	49.2655	0	0
3331	6	93.8966	0	0
3332	46	80.8378	0	0
3333	38	105.489	0	0
3334	248	58.3475	0	0
3335	58	220.269	0	0
3336	29	49.3523	0	0
3337	12	63.7464	0	0
3338	311	49.4982	0	0
3339	83	31.5224	0	0
3340	137	29.0553	1	0
3341	655	48.0646	0	0
3342	59	98.0523	1	0
3343	2732	12.9206	3	0
3344	256	9.65933	1	0
3345	43	258.265	0	0
3346	15	61.2253	0	0
3347	25	144.659	0	0
3348	122	69.0829	0	0
3349	14847	16.7919	2	0
3350	93	50.1651	0	0
3351	49	138.575	0	0
3352	142	49.9635	0	0
3353	8	78.1612	0	0
3354	362	77.9215	0	0
3355	460	73.2054	1	0
3356	101	93.1432	0	0
3357	229	204.021	2	0
3358	13206	12.3352	2	0
3359	1020	42.0096	4	0
3360	81	140.977	1	0
3361	21	156.875	0	0
3362	38	26.6187	0	0
3363	1048	17.6845	2	0
3364	273	30.201	1	0
3365	81	58.802	0	0
3366	510	9.58625	0	0
3367	39	197.237	0	0
3368	51	111.428	0	0
3369	798	55.3178	0	0
3370	312	70.7642	2	0
3371	24	121.138	0	0
3372	36	173.018	0	0
3373	488	37.524	1	0
3374	90	118.127	0	0
3375	250	24.7728	1	0
3376	81	34.4404	0	0
3377	22	91.7651	0	0
3378	16	74.1605	0	0
3379	88	32.4732	0	0
3380	11	142.096	0	0
3381	76	184.524	1	0
3382	215	22.4963	0	0
3383	48	93.0172	0	0
3384	102	260.747	0	0
3385	19	190.675	0	0
3386	503	41.1748	2	0
3387	930	30.9206	0	0
3388	55	54.8275	0	0
3389	184	14.5009	0	0
3390	8	159.378	0	0
3391	264	43.8212	2	0
3392	38	144.804	0	0
3393	89	53.6082	2	0
3394	159	52.3185	0	0
3395	34	91.2362	0	0
3396	171	81.4698	0	0
3397	39	92.4832	0	0
3398	46	187.645	0	0
3399	34	69.4131	0	0
3400	138	74.1614	1	0
3401	52	57.554	0	0
3402	2558	64.2497	9	0
3403	272	56.7771	1	0
3404	360	42.7336	1	0
3405	1084	49.7227	1	0
3406	64	103.318	0	0
3407	48	70.0732	2	0
3408	231	11.7158	0	0
3409	221	72.5937	0	0
3410	66	49.3943	0	0
3411	59	101.766	0	0
3412	1154	25.2326	1	0
3413	36	34.9187	0	0
3414	82	83.3515	0	0
3415	199	63.6982	0	0
3416	167	98.509	0	0
3417	182	84.2203	1	0
3418	160	27.8766	0	0
3419	89	64.9479	1	0
3420	823	55.7508	1	0
3421	501	160.256	4	0
3422	5	86.4031	0	0
3423	79	79.2769	0	0
3424	455	57.6993	2	0
3425	62	133.73	1	0
3426	6	153.562	0	0
3427	32	77.5405	0	0
3428	67	65.1187	0	0
3429	232	29.4485	0	0
3430	12	91.0243	0	0
3431	42	66.4455	0	0
3432	24	47.3425	0	0
3433	61	70.9743	1	0
3434	273	68.0691	3	0
3435	56	59.6769	0	0
3436	70	83.5587	1	0
3437	15	63.734	0	0
3438	278	125.415	2	0
3439	20	115.8	0	0
3440	71	70.0766	0	0
3441	9	65.5376	0	0
3442	21	33.0832	0	0
3443	31	96.2682	0	0
3444	124	118.573	0	0
3445	596	36.2443	0	0
3446	223	41.3442	1	0
3447	30	53.717	0	0
3448	52	36.535	0	0
3449	138	55.7465	0	0
3450	55	78.3183	0	0
3451	162	176.457	1	0
3452	25	49.7096	0	0
3453	139	104.136	1	0
3454	22	37.7769	0	0
3455	12	138.655	0	0
3456	95	127.806	0	0
3457	11	65.1	0	0
3458	1031	99.0767	1	0
3459	43	21.6419	0	0
3460	59	58.0514	0	0
3461	61	102.606	0	0
3462	57	61.7841	0	0
3463	27	44.4468	0	0
3464	32	80.9712	0	0
3465	7	152.501	0	0
3466	121	68.9939	0	0
3467	21	74.4986	0	0
3468	6	52.1241	0	0
3469	46	84.2255	0	0
3470	171	30.6314	0	0
3471	702	26.6386	0	0
3472	61	35.4132	0	0
3473	364	17.3942	1	0
3474	47	103.737	0	0
3475	49	189.942	0	0
3476	43	35.8368	0	0
3477	16	113.942	0	0
3478	1034	34.5352	0	0
3479	131	131.989	0	0
3480	1593	42.2338	6	0
3481	56	168.265	0	0
3482	42	50.8828	0	0
3483	43	96.9756	0	0
3484	141	120.758	0	0
3485	85	31.4265	0	0
3486	161	66.1999	0	0
3487	232	88.8337	1	0
3488	130	80.3805	0	0
3489	34	80.5642	0	0
3490	11	60.4113	0	0
3491	19	98.4381	0	0
3492	855	35.9906	1	0
3493	35	97.3932	0	0
3494	20	137.834	0	0
3495	94	111.687	0	0
3496	203	66.1045	0	0
3497	12	109.254	0	0
3498	562	83.8554	2	0
3499	83	171.472	0	0
3500	111	84.2169	0	0
3501	28	73.6345	0	0
3502	108	24.0169	0	0
3503	60	70.4921	1	0
3504	49	56.6882	0	0
3505	47	79.9868	0	0
3506	17713	22.0858	10	0
3507	51	31.55	0	0
3508	53	97.7999	0	0
3509	658	66.7584	2	0
3510	5781	9.7536	6	0
3511	230	20.4302	0	0
3512	22	147.765	0	0
3513	111	114.087	0	0
3514	27	56.223	0	0
3515	8	60.0771	0	0
3516	95	194.647	4	0
3517	10	201.374	0	0
3518	68	50.771	1	0
3519	76	31.2828	1	0
3520	100	42.7732	0	0
3521	25	88.3762	0	0
3522	27	92.4469	0	0
3523	10	112.439	0	0
3524	68	35.5451	0	0
3525	25	53.474	0	0
3526	49	83.0561	0	0
3527	78	66.4821	0	0
3528	316	72.9014	0	0
3529	1038	44.0318	4	0
3530	23	36.0749	0	0
3531	16	26.1186	0	0
3532	212	38.7048	1	0
3533	29	35.1368	0	0
3534	113	43.994	0	0
3535	302	80.9669	0	0
3536	8	127.686	0	0
3537	20	97.3654	0	0
3538	120	36.1411	0	0
3539	67	37.2976	0	0
3540	130	26.2841	0	0
3541	21	20.8897	0	0
3542	25	136.852	0	0
3543	106	33.9241	0	0
3544	6	263.606	0	0
3545	13	119.466	0	0
3546	67	141.679	0	0
3547	30	60.438	0	0
3548	22	124.164	0	0
3549	19	103.543	0	0
3550	51	89.6896	0	0
3551	20	131.061	0	0
3552	42	10.4655	0	0
3553	19	225.766	0	0
3554	88	78.9788	0	0
3555	138	41.5951	0	0
3556	26	137.332	0	0
3557	34	54.3232	0	0
3558	63	28.887	0	0
3559	235	39.4634	0	0
3560	189	33.373	1	0
3561	7	160.867	0	0
3562	40	77.0648	0	0
3563	271	38.8066	0	0
3564	211	148.307	0	0
3565	18	223.958	0	0
3566	24	62.5188	0	0
3567	84	117.051	2	0
3568	285	36.4656	1	0
3569	29	16.8013	0	0
3570	77	21.2429	0	0
3571	65	152.891	0	0
3572	137	37.3535	0	0
3573	21	99.3718	0	0
3574	36	84.4322	0	0
3575	396	39.4983	0	0
3576	35	62.1164	0	0
3577	767	27.911	1	0
3578	617	46.3712	2	0
3579	25	76.8805	0	0
3580	2673	85.3207	11	0
3581	4	341.836	0	0
3582	104	60.1846	0	0
3583	85	77.0075	0	0
3584	39	67.1514	2	0
3585	31	74.2867	0	0
3586	88	119.619	1	0
3587	60	103.743	0	0
3588	90	53.3558	0	0
3589	295	68.0056	1	0
3590	97	114.528	1	0
3591	2247	51.9843	10	0
3592	24	177.008	0	0
3593	66	266.084	0	0
3594	148	67.6154	3	0
3595	115	84.532	0	0
3596	90	40.7905	0	0
3597	14	76.5307	0	0
3598	37	111.461	0	0
3599	225	17.7877	0	0
3600	1090	36.0617	6	0
3601	101	95.1714	0	0
3602	81	53.6154	0	0
3603	559	216.483	2	0
3604	31	164.405	0	0
3605	55	38.4235	0	0
3606	41	52.8948	0	0
3607	308	60.6349	1	0
3608	168	31.8913	0	0
3609	82	110.152	0	0
3610	39	67.7014	0	0
3611	31	75.9307	0	0
3612	81	72.628	0	0
3613	605	33.8553	1	0
3614	352	58.3832	1	0
3615	205	18.6422	1	0
3616	707	89.5661	1	0
3617	36	258.713	1	0
3618	59	90.5954	1	0
3619	3688	6.35052	0	0
3620	9	25.5342	0	0
3621	62	69.0447	0	0
3622	129	33.6261	0	0
3623	746	8.37119	0	0
3624	12	132.13	0	0
3625	18	93.031	0	0
3626	70	235.964	0	0
3627	3292	16.2769	3	0
3628	110	156.559	0	0
3629	55	62.29	0	0
3630	117	36.2627	0	0
3631	164	35.1596	0	0
3632	36	80.6661	0	0
3633	114	126.778	1	0
3634	57	50.7462	0	0
3635	42	74.5801	0	0
3636	112	40.118	1	0
3637	14	58.9472	0	0
3638	86	52.4803	1	0
3639	22	57.7114	0	0
3640	14	164.995	0	0
3641	740	55.563	4	0
3642	49	114.431	0	0
3643	153	84.7571	0	0
3644	15	232.614	0	0
3645	48	46.6633	0	0
3646	9	94.5503	0	0
3647	19	88.6302	0	0
3648	19	89.3741	0	0
3649	47	71.2155	0	0
3650	213	16.2919	0	0
3651	19	165.469	0	0
3652	26	157.443	0	0
3653	32	60.5795	0	0
3654	370	63.7241	5	0
3655	118	91.2289	0	0
3656	200	20.9757	0	0
3657	22	75.1815	0	0
3658	9	65.19	0	0
3659	1549	27.8868	4	0
3660	227	93.7806	0	0
3661	496	71.938	0	0
3662	299	20.661	0	0
3663	8	48.7317	0	0
3664	392	63.2893	1	0
3665	25	121.035	0	0
3666	51	128.128	0	0
3667	32	187.257	1	0
3668	939	47.611	1	0
3669	2561	58.7355	1	0
3670	236	158.461	0	0
3671	455	91.7973	7	0
3672	82	61.362	0	0
3673	307	38.0018	0	0
3674	82	43.2024	1	0
3675	16	104.487	0	0
3676	460	37.098	0	0
3677	714	41.5914	2	0
3678	17	59.7787	0	0
3679	887	42.9755	1	0
3680	45	77.5243	0	0
3681	214	58.3851	0	0
3682	405	43.299	1	0
3683	32	51.7367	0	0
3684	80	71.4607	0	0
3685	29	63.7998	0	0
3686	108	46.5002	0	0
3687	948	48.993	1	0
3688	62	112.899	1	0
3689	11	64.4152	0	0
3690	1638	24.6085	6	0
3691	55	77.8456	0	0
3692	843	7.2095	0	0
3693	1534	57.7928	7	0
3694	12	108.842	0	0
3695	82	106.883	0	0
3696	104	78.3044	1	0
3697	27	161.362	0	0
3698	21	43.5203	0	0
3699	369	12.8541	1	0
3700	22	51.8898	0	0
3701	71	78.4074	0	0
3702	127	115.49	0	0
3703	10	94.3592	0	0
3704	86	45.2617	0	0
3705	65	56.7777	0	0
3706	431	34.1639	0	0
3707	871	44.3405	1	0
3708	43	40.1407	0	0
3709	77	92.4738	0	0
3710	36	69.6022	0	0
3711	74	132.939	0	0
3712	9	71.0065	0	0
3713	209	23.0427	0	0
3714	168	91.155	1	0
3715	42	37.885	1	0
3716	11	121.709	0	0
3717	63	76.7072	0	0
3718	61	135.044	0	0
3719	166	44.7321	1	0
3720	33	63.3245	0	0
3721	395	25.8701	2	0
3722	10	83.0933	0	0
3723	42	193.093	0	0
3724	4094	28.6968	4	0
3725	61	31.7634	0	0
3726	35	111.228	0	0
3727	318	79.4626	2	0
3728	206	75.4205	1	0
3729	9	56.3113	0	0
3730	3221	43.2651	14	0
3731	56	90.3068	0	0
3732	779	48.8013	1	0
3733	45	139.815	0	0
3734	20821	14.6412	20	0
3735	809	6.33471	0	0
3736	838	63.8099	1	0
3737	98	58.2824	0	0
3738	32	102.598	0	0
3739	197	82.846	1	0
3740	290	42.7789	1	0
3741	71	100.48	1	0
3742	48	84.2319	1	0
3743	41	82.3002	0	0
3744	2179	26.742	4	0
3745	32	69.9214	0	0
3746	249	24.1748	0	0
3747	98	140.215	1	0
3748	28	83.9956	0	0
3749	287	52.2513	2	0
3750	246	112.631	1	0
3751	103	21.6388	0	0
3752	106	174.429	0	0
3753	132	199.476	0	0
3754	127	30.2527	0	0
3755	55	203.418	1	0
3756	16	68.0951	0	0
3757	8	86.4553	0	0
3758	12	102.209	0	0
3759	52	51.2282	0	0
3760	80	37.7226	0	0
3761	28	41.815	0	0
3762	59	117.374	1	0
3763	110	224.411	0	0
3764	49	105.791	0	0
3765	441	74.3692	0	0
3766	40	202.231	0	0
3767	28	34.5792	0	0
3768	254	40.1027	3	0
3769	505	31.1669	2	0
3770	750	12.7889	0	0
3771	726	53.6382	1	0
3772	481	24.7171	0	0
3773	55	99.3306	0	0
3774	70	90.9062	0	0
3775	73	153.259	0	0
3776	43	72.8462	0	0
3777	421	67.0974	1	0
3778	150	18.0517	0	0
3779	232	140.638	0	0
3780	104	80.7113	0	0
3781	18	112.323	0	0
3782	24	148.589	0	0
3783	17	153.56	0	0
3784	140	37.9405	0	0
3785	268	56.8917	0	0
3786	1413	18.8654	9	0
3787	214	140.359	1	0
3788	33	30.0191	0	0
3789	248	52.486	2	0
3790	5482	10.1391	5	0
3791	48	66.7089	0	0
3792	44	74.4875	0	0
3793	514	68.9835	4	0
3794	75	16.532	0	0
3795	58	250.602	0	0
3796	92	44.535	1	0
3797	8	63.9154	0	0
3798	5	115.64	0	0
3799	3319	5.07599	4	0
3800	461	15.0718	3	0
3801	15	45.2308	0	0
3802	637	15.9042	1	0
3803	196	32.9792	0	0
3804	32	68.2005	0	0
3805	231	25.0037	0	0
3806	171	79.5056	0	0
3807	144	44.1007	0	0
3808	74	46.2902	0	0
3809	148	35.0398	0	0
3810	72	50.7765	0	0
3811	342	36.228	1	0
3812	91	119.336	0	0
3813	50	12.1932	0	0
3814	82	174.584	1	0
3815	131	58.1345	0	0
3816	38	68.4102	0	0
3817	177	73.2362	0	0
3818	54	109.069	0	0
3819	273	36.847	0	0
3820	63	81.3487	0	0
3821	6	299.224	0	0
3822	154	59.7944	0	0
3823	475	49.7559	2	0
3824	52	129.65	0	0
3825	124	55.3535	0	0
3826	25479	16.6224	23	0
3827	60	57.3599	0	0
3828	149	59.7367	0	0
3829	63	87.8328	0	0
3830	39	129.048	0	0
3831	185	26.3344	0	0
3832	112	120.451	0	0
3833	9	73.7116	0	0
3834	470	67.6164	2	0
3835	65	52.8524	0	0
3836	95	174.157	0	0
3837	32	86.5507	0	0
3838	142	112.178	1	0
3839	63	93.2194	0	0
3840	77	40.799	0	0
3841	29	135.868	0	0
3842	63	43.4505	0	0
3843	36	67.9847	0	0
3844	190	66.3352	0	0
3845	1726	25.1174	2	0
3846	24	14.517	0	0
3847	82	117.219	2	0
3848	35	34.0899	0	0
3849	94	31.4322	0	0
3850	211	54.0955	0	0
3851	84	135.683	0	0
3852	177	48.5605	0	0
3853	5	98.113	0	0
3854	89	77.747	0	0
3855	685	47.5094	2	0
3856	35	138.242	0	0
3857	185	30.0437	0	0
3858	37	84.7692	0	0
3859	81	118.988	0	0
3860	28	87.2777	0	0
3861	37	87.7218	0	0
3862	250	55.7284	3	0
3863	8	57.2145	0	0
3864	365	53.2491	0	0
3865	74	45.0429	1	0
3866	46	145.896	0	0
3867	7	72.6871	0	0
3868	13	157.515	0	0
3869	79	77.9781	1	0
3870	67	121.083	0	0
3871	164	55.5781	0	0
3872	25	99.6435	0	0
3873	642	77.807	0	0
3874	10	280.53	0	0
3875	160	168.436	2	0
3876	2068	14.1353	1	0
3877	19	31.737	0	0
3878	77	41.4994	0	0
3879	384	90.3484	2	0
3880	256	56.2092	0	0
3881	8	91.7774	0	0
3882	15	197.032	0	0
3883	96	95.4989	0	0
3884	154	48.9875	0	0
3885	40	64.7388	0	0
3886	34	71.0642	0	0
3887	2226	19.9079	3	0
3888	67	124.381	0	0
3889	37	208.661	0	0
3890	26	119.767	0	0
3891	209	10.6457	0	0
3892	90	30.5555	0	0
3893	32	73.9202	0	0
3894	46	342.253	0	0
3895	272	48.591	0	0
3896	107	49.0889	0	0
3897	232	49.0426	0	0
3898	27	161.515	0	0
3899	82	82.6486	0	0
3900	45	316.412	0	0
3901	24	124.111	0	0
3902	56	193.265	0	0
3903	159	52.0488	0	0
3904	36	97.6182	0	0
3905	52	80.0033	0	0
3906	51	174.187	0	0
3907	9	116.629	0	0
3908	223	63.2115	0	0
3909	582	22.8043	0	0
3910	103	39.7335	0	0
3911	22	87.9554	0	0
3912	136	48.9731	0	0
3913	27	51.845	0	0
3914	438	124.096	3	0
3915	99	60.3155	1	0
3916	97	55.982	0	0
3917	170	61.1617	1	0
3918	13	85.4631	0	0
3919	55	67.2901	0	0
3920	32	103.86	0	0
3921	12	90.0043	0	0
3922	23	89.8903	0	0
3923	41	273.988	0	0
3924	53	135.319	1	0
3925	14	103.489	0	0
3926	812	11.3274	1	0
3927	16	71.5369	0	0
3928	31	64.8471	0	0
3929	239	36.7153	0	0
3930	138	64.1423	0	0
3931	316	81.9138	0	0
3932	19	76.5282	0	0
3933	105	26.7788	0	0
3934	18	119.965	0	0
3935	355	40.69	0	0
3936	52	144.857	0	0
3937	22	50.5819	0	0
3938	102	51.5476	0	0
3939	62	50.2408	0	0
3940	48	75.036	0	0
3941	91	49.0949	0	0
3942	43	154.022	0	0
3943	236	53.9385	0	0
3944	145	62.0858	0	0
3945	56	130.303	0	0
3946	33	57.4252	0	0
3947	302	170.414	0	0
3948	41	23.3988	0	0
3949	4	174.315	0	0
3950	146	62.5714	0	0
3951	264	62.2097	1	0
3952	126	48.0927	0	0
3953	23	18.759	0	0
3954	31	108.358	0	0
3955	76	50.6992	0	0
3956	66	104.937	0	0
3957	143	46.3155	1	0
3958	110	29.0143	1	0
3959	93	142.716	0	0
3960	143	68.9199	0	0
3961	84	146.623	1	0
3962	75	40.7601	0	0
3963	74	63.3781	0	0
3964	865	240.676	4	0
3965	133	37.477	0	0
3966	447	36.5569	0	0
3967	162	89.2507	0	0
3968	25	48.6275	0	0
3969	380	50.7328	0	0
3970	246	21.7968	0	0
3971	63	94.8027	0	0
3972	60	28.1571	0	0
3973	135	71.6939	1	0
3974	33	55.8697	0	0
3975	117	55.1922	0	0
3976	61	61.2637	0	0
3977	134	77.8158	0	0
3978	35	243.415	0	0
3979	72	11.7278	0	0
3980	80	62.0182	0	0
3981	52	135.216	0	0
3982	68	53.3227	1	0
3983	107	14.0627	0	0
3984	428	48.8302	2	0
3985	275	30.8335	1	0
3986	288	17.5724	0	0
3987	115	95.8942	0	0
3988	19	103.77	0	0
3989	14	43.7803	0	0
3990	43	64.75	0	0
3991	308	54.9177	0	0
3992	82	127.36	0	0
3993	10	86.9736	0	0
3994	429	24.2275	0	0
3995	30	149.633	1	0
3996	57	65.6855	0	0
3997	145	38.0184	0	0
3998	404	45.1302	1	0
3999	132	71.3239	1	0
4000	35	86.3374	0	0
4001	148	68.8448	1	0
4002	109	46.5299	1	0
4003	58	86.4204	0	0
4004	10	38.71	0	0
4005	4	94.9042	0	0
4006	42	113.223	0	0
4007	331	36.2976	1	0
4008	23	106.4	1	0
4009	1	67.1317	0	0
4010	210	173.469	1	0
4011	59	60.0209	1	0
4012	14	66.8226	0	0
4013	6	47.5084	0	0
4014	105	54.3077	0	0
4015	15	64.3455	0	0
4016	100	256.007	2	0
4017	646	21.0554	0	0
4018	161	103.813	0	0
4019	175	55.9776	0	0
4020	81	36.1798	1	0
4021	75	51.1681	1	0
4022	41	54.3915	0	0
4023	7	101.556	0	0
4024	593	19.2755	0	0
4025	24	97.4203	0	0
4026	52	65.6557	0	0
4027	54	121.47	0	0
4028	95	67.6225	0	0
4029	89	88.4643	0	0
4030	44	91.378	0	0
4031	111	150.961	1	0
4032	185	59.9125	2	0
4033	4	105.492	0	0
4034	25	110.259	0	0
4035	308	25.8247	0	0
4036	212	87.8091	2	0
4037	89	37.2923	0	0
4038	493	63.8788	2	0
4039	19	69.7815	0	0
4040	83	44.0079	1	0
4041	42	91.1154	0	0
4042	6	165.235	0	0
4043	19	137.815	0	0
4044	266	45.9015	0	0
4045	18519	6.37197	2	0
4046	29639	9.35867	9	0
4047	180	60.2551	0	0
4048	31	55.8975	0	0
4049	13	64.7349	0	0
4050	42	71.7627	0	0
4051	58	168.722	0	0
4052	27	56.9461	0	0
4053	216	77.3011	1	0
4054	156	63.3844	2	0
4055	133	7.46296	0	0
4056	30	69.42	0	0
4057	52	67.9005	0	0
4058	57	70.7895	0	0
4059	31	45.9291	0	0
4060	170	106.411	3	0
4061	193	42.0364	1	0
4062	434	60.5353	1	0
4063	78	112.968	0	0
4064	238	77.7475	0	0
4065	34	79.5483	0	0
4066	14	155.934	0	0
4067	535	45.8573	3	0
4068	61	60.9535	0	0
4069	11	96.7893	0	0
4070	99	28.9997	0	0
4071	21	76.3828	0	0
4072	149	89.7919	1	0
4073	119	25.8752	0	0
4074	51	80.2195	1	0
4075	34	60.2017	0	0
4076	59	211.278	0	0
4077	44	122.083	0	0
4078	496	37.7386	0	0
4079	726	8.04451	0	0
4080	19	193.624	0	0
4081	90	43.7865	1	0
4082	22	505.066	0	0
4083	52	63.4214	0	0
4084	9	65.0366	0	0
4085	51803	25.0024	62	0
4086	174	13.8587	0	0
4087	17	185.957	0	0
4088	259	46.337	0	0
4089	24	169.088	1	0
4090	113	133.551	0	0
4091	346	52.4838	0	0
4092	145	48.7387	0	0
4093	64	51.7705	1	0
4094	15	105.459	0	0
4095	23	52.9105	0	0
4096	556	50.9287	1	0
4097	131	143.563	0	0
4098	7	180.57	0	0
4099	96	55.8314	0	0
4100	66	39.3725	0	0
4101	18	81.5862	0	0
4102	8	94.6862	0	0
4103	66	54.605	0	0
4104	63	29.8175	1	0
4105	17782	9.22463	16	0
4106	14	56.1216	0	0
4107	195	34.1556	0	0
4108	30	83.4311	0	0
4109	4	108.755	0	0
4110	18	39.9544	0	0
4111	44	92.0988	1	0
4112	16	67.109	0	0
4113	13	103.017	0	0
4114	50	74.9311	0	0
4115	73	83.6495	0	0
4116	346	63.221	0	0
4117	172	68.058	0	0
4118	11	78.7059	0	0
4119	127	58.3834	0	0
4120	31278	9.58953	10	0
4121	18	67.8808	0	0
4122	418	29.1695	1	0
4123	69	142.399	0	0
4124	249	16.9406	0	0
4125	20	47.5568	0	0
4126	84	61.045	0	0
4127	46	81.5359	0	0
4128	16	220.599	0	0
